Time (s),NeckFlEx,HeadSideTilt,NeckTors,AngleTorsoTilt,AngleTorsoSideTilt,AngleBackCurve,AngleShoulderAbAdLeft, AngleShoulderFlExLeft,UpArmRotLeft,AngleElbowLeft,AngleLowArmProSupLeft,HandFlExLeft,AngleHandRadDuctLeft,AngleLegLeft,ShoulderAbAdRight,AngleShoulderFlExRight,AngleUpArmRotRight,ElbowRight,AngleLowArmProSupRight,AngleHandFlExRight,HandRadDuctRight,LegRight
0,-151.5076,-89.86573,-1.829956,-214.3863,2.45459,-179.8295,3.669342,10.05868,-0.3769226,-4.278809,-26.07271,-187.2287,3.303406,-2.626587,-21.54045,,,,,,,
0,-151.4983,-89.8801,-1.818237,-214.4147,2.467102,-179.8307,3.655762,10.06009,-0.3816223,-4.337402,-26.10976,-187.2402,3.288788,-2.753052,-21.53666,,,,,,,
0,-151.4884,-89.88886,-1.811066,-214.4329,2.474434,-179.8304,3.645294,10.06128,-0.3848267,-4.376495,-26.13969,-187.2484,3.275299,-2.832581,-21.54629,,,,,,,
0,-151.4782,-89.89671,-1.804657,-214.4494,2.480957,-179.8299,3.636414,10.06248,-0.3878174,-4.412598,-26.17026,-187.2561,3.261948,-2.904541,-21.55867,,,,,,,
0,-151.468,-89.89867,-1.803101,-214.4528,2.482643,-179.8297,3.629196,10.06279,-0.3886108,-4.422119,-26.18823,-187.2603,3.249191,-2.923492,-21.56342,,,,,,,
0,-151.4576,-89.89843,-1.803314,-214.4515,2.482597,-179.8297,3.623199,10.0628,-0.3886108,-4.422119,-26.19685,-187.2632,3.236267,-2.923492,-21.56557,,,,,,,
0,-151.4488,-89.90677,-1.794861,-214.4723,2.487221,-179.8364,3.61937,10.06357,-0.390564,-4.453522,-26.21363,-187.2636,3.225311,-3.020264,-21.56574,,,,,,,
0,-151.427,-89.94687,-1.75351,-214.5752,2.51059,-179.8723,3.613251,10.06698,-0.3989868,-4.595917,-26.27347,-187.2593,3.19751,-3.488159,-21.5611,,,,,,,
0,-151.4214,-89.94836,-1.750061,-214.5832,2.513847,-179.8814,3.612534,10.06665,-0.3980103,-4.589935,-26.27389,-187.258,3.188995,-3.525177,-21.55935,,,,,,,
0,-151.4144,-89.95021,-1.745544,-214.5939,2.518089,-179.8933,3.612167,10.06621,-0.396759,-4.582153,-26.27267,-187.2563,3.177917,-3.573242,-21.55706,,,,,,,
0,-151.4097,-89.95291,-1.74469,-214.6055,2.519119,-179.9055,3.612427,10.06589,-0.3952637,-4.578003,-26.27111,-187.2571,3.169647,-3.618805,-21.55793,,,,,,,
0,-151.4063,-89.95707,-1.746613,-214.6209,2.51786,-179.9212,3.613251,10.0656,-0.3932495,-4.575836,-26.26927,-187.2603,3.161301,-3.674194,-21.56177,,,,,,,
0,-151.4027,-89.96154,-1.748718,-214.6377,2.516541,-179.9382,3.614548,10.0653,-0.3910522,-4.573425,-26.26659,-187.2637,3.152313,-3.734131,-21.56609,,,,,,,
0,-151.3993,-89.96663,-1.751129,-214.656,2.514915,-179.9585,3.616501,10.06496,-0.3889771,-4.569336,-26.26277,-187.269,3.142746,-3.796143,-21.57132,,,,,,,
0,-151.3984,-89.97134,-1.75354,-214.6712,2.513176,-179.9799,3.618607,10.06462,-0.3878479,-4.562378,-26.2586,-187.2772,3.134628,-3.84137,-21.57701,,,,,,,
0,-151.3971,-89.97662,-1.756256,-214.6884,2.511192,-180.0039,3.621307,10.06423,-0.3865662,-4.554504,-26.25374,-187.2865,3.125504,-3.892151,-21.58351,,,,,,,
0,-151.3966,-89.98225,-1.759033,-214.7064,2.509033,-180.0307,3.624985,10.06378,-0.3850708,-4.542511,-26.2478,-187.2969,3.115585,-3.944336,-21.59106,,,,,,,
0,-151.399,-89.98547,-1.760284,-214.715,2.50766,-180.052,3.628265,10.06325,-0.3833008,-4.517303,-26.24117,-187.306,3.107407,-3.965576,-21.59824,,,,,,,
0,-151.4011,-89.98836,-1.761444,-214.7231,2.50621,-180.0721,3.631729,10.06277,-0.3816528,-4.493591,-26.2352,-187.3144,3.099838,-3.985535,-21.60514,,,,,,,
0,-151.4033,-89.99127,-1.762604,-214.7312,2.504822,-180.0921,3.635605,10.06227,-0.3800049,-4.470032,-26.22958,-187.3228,3.092178,-4.005402,-21.61206,,,,,,,
0,-151.408,-89.99817,-1.763763,-214.7442,2.503647,-180.1172,3.64035,10.06106,-0.3768005,-4.416962,-26.22497,-187.3313,3.083374,-4.027283,-21.62273,,,,,,,
0,-151.4131,-90.00568,-1.764618,-214.757,2.502777,-180.1395,3.644821,10.05973,-0.3734436,-4.359344,-26.2223,-187.3379,3.075806,-4.045227,-21.63317,,,,,,,
0,-151.4185,-90.01337,-1.765533,-214.7702,2.501953,-180.1624,3.649582,10.05836,-0.3700256,-4.300232,-26.22035,-187.3446,3.068161,-4.063629,-21.6439,,,,,,,
0,-151.4241,-90.02135,-1.766357,-214.7834,2.501091,-180.1855,3.654785,10.05691,-0.3663025,-4.239716,-26.2192,-187.351,3.060608,-4.082581,-21.65462,,,,,,,
0,-151.4311,-90.02955,-1.766418,-214.7944,2.500381,-180.2064,3.659714,10.05531,-0.3611755,-4.179962,-26.21884,-187.3537,3.053574,-4.101746,-21.66192,,,,,,,
0,-151.4398,-90.03976,-1.766479,-214.8079,2.499573,-180.232,3.666122,10.05328,-0.3548584,-4.106598,-26.21967,-187.357,3.044846,-4.125275,-21.67099,,,,,,,
0,-151.4478,-90.04929,-1.766571,-214.8204,2.49884,-180.256,3.672592,10.05141,-0.3489685,-4.037689,-26.222,-187.3601,3.036804,-4.147369,-21.67963,,,,,,,
0,-151.4564,-90.0568,-1.765717,-214.8292,2.498878,-180.2748,3.67865,10.05037,-0.3455811,-3.999359,-26.22551,-187.3586,3.029373,-4.166962,-21.68353,,,,,,,
0,-151.4663,-90.06402,-1.764313,-214.837,2.499222,-180.293,3.68573,10.04969,-0.3431702,-3.972809,-26.23102,-187.3543,3.021423,-4.187531,-21.68545,,,,,,,
0,-151.4763,-90.07131,-1.762909,-214.8449,2.499603,-180.3115,3.692932,10.04901,-0.3407288,-3.945953,-26.2386,-187.3499,3.013306,-4.208374,-21.68742,,,,,,,
0,-151.4858,-90.07831,-1.761108,-214.8522,2.500252,-180.3277,3.699982,10.04836,-0.3383789,-3.921967,-26.24715,-187.3444,3.005829,-4.229553,-21.69039,,,,,,,
0,-151.4971,-90.08665,-1.757385,-214.8601,2.501709,-180.342,3.708191,10.04759,-0.3354187,-3.899536,-26.25618,-187.3324,2.997406,-4.259521,-21.69767,,,,,,,
0,-151.5057,-90.09303,-1.754547,-214.8661,2.502815,-180.353,3.714676,10.04696,-0.3331299,-3.882294,-26.26348,-187.3232,2.991135,-4.282501,-21.70333,,,,,,,
0,-151.5154,-90.10033,-1.751282,-214.873,2.504105,-180.3655,3.722198,10.04632,-0.3305664,-3.862762,-26.27227,-187.3127,2.983932,-4.308563,-21.70982,,,,,,,
0,-151.5272,-90.10845,-1.745178,-214.882,2.506523,-180.3779,3.731552,10.04567,-0.3274231,-3.839355,-26.28621,-187.3094,2.975449,-4.348602,-21.71975,,,,,,,
0,-151.5521,-90.12524,-1.730408,-214.9022,2.512291,-180.4022,3.752121,10.04447,-0.3207397,-3.789795,-26.32088,-187.3102,2.957581,-4.441101,-21.7431,,,,,,,
0,-151.5616,-90.13084,-1.722778,-214.9093,2.515305,-180.4097,3.760834,10.04373,-0.3181458,-3.758881,-26.33607,-187.2976,2.950485,-4.474945,-21.7517,,,,,,,
0,-151.571,-90.13642,-1.714661,-214.9163,2.518562,-180.417,3.769928,10.04291,-0.3155212,-3.725006,-26.35107,-187.282,2.943039,-4.508667,-21.76042,,,,,,,
0,-151.5818,-90.14272,-1.705383,-214.9243,2.522247,-180.4253,3.780502,10.04197,-0.3125305,-3.686157,-26.3676,-187.2641,2.934982,-4.547302,-21.77053,,,,,,,
0,-151.5911,-90.14745,-1.696594,-214.9311,2.526108,-180.4316,3.790802,10.04128,-0.3101807,-3.655548,-26.38249,-187.2513,2.92717,-4.57251,-21.77882,,,,,,,
0,-151.5997,-90.15154,-1.687775,-214.9374,2.530319,-180.4369,3.801376,10.04069,-0.308075,-3.628876,-26.39685,-187.2412,2.919464,-4.59021,-21.78631,,,,,,,
0,-151.6086,-90.15578,-1.678558,-214.944,2.534698,-180.4425,3.812531,10.04008,-0.3059387,-3.600983,-26.41116,-187.2307,2.911682,-4.608765,-21.79425,,,,,,,
0,-151.6165,-90.15916,-1.669739,-214.9499,2.538979,-180.4516,3.824997,10.03891,-0.3019409,-3.54306,-26.42354,-187.2202,2.903061,-4.639801,-21.80679,,,,,,,
0,-151.6235,-90.16179,-1.661652,-214.9549,2.542854,-180.4624,3.837616,10.03743,-0.2970276,-3.469666,-26.43369,-187.2102,2.89447,-4.676971,-21.82155,,,,,,,
0,-151.6301,-90.16446,-1.653687,-214.9597,2.546776,-180.4731,3.850357,10.03597,-0.2921448,-3.396881,-26.44305,-187.2004,2.886414,-4.713806,-21.8364,,,,,,,
0,-151.6326,-90.16564,-1.649658,-214.9629,2.548309,-180.4843,3.862076,10.03515,-0.2885742,-3.354675,-26.45038,-187.1938,2.878891,-4.738678,-21.83711,,,,,,,
0,-151.6349,-90.16679,-1.646057,-214.9658,2.549736,-180.4948,3.873276,10.03439,-0.2853394,-3.316223,-26.45669,-187.1876,2.87207,-4.761536,-21.83685,,,,,,,
0,-151.6369,-90.16787,-1.642578,-214.9685,2.551117,-180.5049,3.883987,10.03367,-0.2821655,-3.278961,-26.46236,-187.1818,2.865463,-4.783691,-21.83613,,,,,,,
0,-151.637,-90.167,-1.642303,-214.9702,2.551285,-180.506,3.893097,10.03358,-0.2818604,-3.275085,-26.46662,-187.1823,2.86026,-4.78598,-21.83801,,,,,,,
0,-151.6368,-90.16603,-1.642395,-214.9718,2.551453,-180.506,3.90184,10.03359,-0.2818298,-3.275085,-26.47045,-187.1837,2.855118,-4.78598,-21.83992,,,,,,,
0,-151.6367,-90.16482,-1.642487,-214.9734,2.551453,-180.506,3.911209,10.03359,-0.2818298,-3.275085,-26.47426,-187.185,2.849762,-4.78598,-21.84164,,,,,,,
0,-151.6353,-90.1572,-1.63092,-214.9778,2.5485,-180.6304,3.934677,10.03082,-0.2698975,-3.131287,-26.46441,-187.1767,2.836899,-4.824493,-21.86151,,,,,,,
0,-151.6347,-90.15302,-1.623566,-214.9797,2.546555,-180.7092,3.943924,10.02909,-0.2623291,-3.040253,-26.45576,-187.1705,2.832062,-4.848907,-21.87292,,,,,,,
0,-151.634,-90.14878,-1.616119,-214.9815,2.544617,-180.7892,3.953354,10.02732,-0.2546387,-2.947876,-26.44678,-187.1643,2.827164,-4.873627,-21.88422,,,,,,,
0,-151.6336,-90.14764,-1.61203,-214.9829,2.543358,-180.8432,3.962097,10.02704,-0.2533264,-2.937286,-26.44049,-187.1616,2.82251,-4.862091,-21.89476,,,,,,,
0,-151.6331,-90.1472,-1.608887,-214.9842,2.542381,-180.8884,3.970093,10.02705,-0.2531433,-2.941223,-26.43501,-187.1597,2.818695,-4.845398,-21.90418,,,,,,,
0,-151.6326,-90.14664,-1.605408,-214.9858,2.541267,-180.9379,3.978775,10.02709,-0.2529907,-2.945496,-26.42886,-187.1576,2.814316,-4.827179,-21.91425,,,,,,,
0,-151.6323,-90.14621,-1.602081,-214.9874,2.540222,-180.9856,3.987137,10.0271,-0.2528076,-2.949646,-26.42283,-187.1555,2.810135,-4.809631,-21.92372,,,,,,,
0,-151.6321,-90.14752,-1.599854,-214.9889,2.53952,-181.0096,3.995331,10.02732,-0.2536316,-2.96051,-26.41871,-187.1578,2.806305,-4.795532,-21.93025,,,,,,,
0,-151.6324,-90.14928,-1.598022,-214.9903,2.538887,-181.0259,4.003403,10.02762,-0.2547302,-2.973083,-26.41516,-187.1614,2.802612,-4.782867,-21.93552,,,,,,,
0,-151.6326,-90.151,-1.596252,-214.9917,2.538261,-181.042,4.011322,10.02791,-0.2558289,-2.985535,-26.41157,-187.1648,2.798828,-4.770294,-21.94063,,,,,,,
0,-151.6327,-90.15269,-1.594452,-214.9932,2.537621,-181.0578,4.018967,10.0282,-0.256897,-2.997711,-26.40798,-187.1683,2.795471,-4.757996,-21.94548,,,,,,,
0,-151.6334,-90.15581,-1.592743,-214.994,2.537277,-181.0676,4.026474,10.0284,-0.2579651,-3.009338,-26.40135,-187.1717,2.792038,-4.738647,-21.95208,,,,,,,
0,-151.6349,-90.1604,-1.590881,-214.9941,2.537003,-181.072,4.034485,10.0286,-0.2591248,-3.021332,-26.39119,-187.1754,2.788528,-4.710632,-21.96112,,,,,,,
0,-151.6391,-90.17403,-1.585144,-214.9948,2.536644,-181.0822,4.057098,10.02908,-0.262207,-3.053192,-26.36315,-187.186,2.778961,-4.632141,-21.98417,,,,,,,
0,-151.6421,-90.17918,-1.581879,-214.9948,2.537354,-181.0771,4.064819,10.0291,-0.2625732,-3.054901,-26.35928,-187.1889,2.776016,-4.613007,-21.98505,,,,,,,
0,-151.6451,-90.18468,-1.57843,-214.9948,2.538155,-181.0718,4.072754,10.02915,-0.2629395,-3.056732,-26.35522,-187.1921,2.772766,-4.592712,-21.98586,,,,,,,
0,-151.6491,-90.19141,-1.574127,-214.995,2.539055,-181.0652,4.082504,10.02919,-0.2633972,-3.05899,-26.35011,-187.1961,2.769089,-4.567627,-21.98671,,,,,,,
0,-151.6528,-90.19672,-1.570221,-214.9944,2.540428,-181.0587,4.089249,10.0291,-0.2632751,-3.052368,-26.34675,-187.1982,2.766617,-4.550049,-21.99194,,,,,,,
0,-151.6577,-90.20253,-1.56546,-214.9934,2.542389,-181.0505,4.096008,10.02896,-0.2628479,-3.038879,-26.34362,-187.1996,2.764069,-4.53241,-22.00108,,,,,,,
0,-151.6625,-90.20837,-1.560577,-214.9924,2.544273,-181.0421,4.102798,10.02878,-0.2624207,-3.024994,-26.34043,-187.201,2.761658,-4.514221,-22.01044,,,,,,,
0,-151.6681,-90.21518,-1.554932,-214.9912,2.54657,-181.0323,4.110229,10.02857,-0.2619019,-3.008972,-26.33675,-187.2028,2.759109,-4.493286,-22.02111,,,,,,,
0,-151.6731,-90.22105,-1.5495,-214.9896,2.549416,-181.0243,4.117142,10.02829,-0.2609253,-2.987885,-26.33357,-187.2034,2.756683,-4.471893,-22.0267,,,,,,,
0,-151.6793,-90.22787,-1.542175,-214.9869,2.554359,-181.0154,4.125534,10.02776,-0.2588196,-2.950684,-26.32974,-187.2029,2.753998,-4.441345,-22.02675,,,,,,,
0,-151.684,-90.23302,-1.536591,-214.9847,2.558083,-181.0086,4.131851,10.02733,-0.2572327,-2.922211,-26.32695,-187.2025,2.752136,-4.417938,-22.0267,,,,,,,
0,-151.689,-90.23862,-1.530518,-214.9825,2.562149,-181.0012,4.13829,10.02688,-0.2555237,-2.891388,-26.32397,-187.2021,2.750076,-4.392609,-22.02666,,,,,,,
0,-151.6919,-90.24258,-1.52533,-214.9804,2.566536,-180.9953,4.144012,10.02635,-0.2531738,-2.856842,-26.3209,-187.2023,2.74852,-4.367554,-22.03006,,,,,,,
0,-151.6938,-90.2463,-1.520081,-214.9783,2.571693,-180.9894,4.149765,10.02569,-0.2502747,-2.816559,-26.3175,-187.203,2.746948,-4.339783,-22.03565,,,,,,,
0,-151.6958,-90.24971,-1.515045,-214.9762,2.576477,-180.9839,4.15506,10.02506,-0.2474976,-2.778442,-26.31433,-187.2036,2.745529,-4.313538,-22.04089,,,,,,,
0,-151.6977,-90.25349,-1.509613,-214.974,2.581764,-180.9778,4.16066,10.02439,-0.2444763,-2.736969,-26.31098,-187.2043,2.744156,-4.284973,-22.04647,,,,,,,
0,-151.6989,-90.25677,-1.504425,-214.972,2.587677,-180.9694,4.16626,10.02384,-0.2419739,-2.703461,-26.30746,-187.2087,2.742737,-4.262146,-22.05251,,,,,,,
0,-151.6985,-90.25971,-1.499054,-214.9702,2.595192,-180.9565,4.172882,10.02343,-0.2399292,-2.678528,-26.30313,-187.2193,2.741516,-4.245789,-22.05968,,,,,,,
0,-151.6982,-90.26344,-1.49234,-214.9679,2.604607,-180.9402,4.180481,10.02289,-0.2373657,-2.647217,-26.29805,-187.2328,2.740097,-4.225189,-22.06869,,,,,,,
0,-151.6969,-90.26543,-1.488037,-214.9662,2.612457,-180.9248,4.186142,10.02243,-0.2350769,-2.621185,-26.29423,-187.2494,2.739304,-4.202362,-22.0724,,,,,,,
0,-151.6943,-90.26588,-1.48526,-214.9649,2.620705,-180.9058,4.191437,10.02198,-0.2325134,-2.593994,-26.29075,-187.2745,2.738525,-4.170502,-22.07083,,,,,,,
0,-151.6926,-90.2663,-1.483154,-214.9638,2.627068,-180.8911,4.195297,10.02159,-0.2305298,-2.573029,-26.28824,-187.2939,2.738235,-4.145905,-22.06967,,,,,,,
0,-151.6906,-90.26681,-1.480988,-214.9626,2.633606,-180.8763,4.19899,10.02123,-0.2285156,-2.551788,-26.28588,-187.3135,2.738022,-4.120972,-22.06849,,,,,,,
0,-151.6874,-90.26655,-1.480652,-214.9614,2.641258,-180.8556,4.202957,10.02093,-0.2268677,-2.534515,-26.2837,-187.3313,2.737869,-4.102417,-22.07063,,,,,,,
0,-151.6834,-90.26599,-1.481445,-214.96,2.650383,-180.8296,4.206909,10.02066,-0.2253723,-2.518341,-26.28177,-187.3494,2.738159,-4.086426,-22.07517,,,,,,,
0,-151.6801,-90.26544,-1.482086,-214.9588,2.657211,-180.8098,4.209702,10.02044,-0.2242126,-2.506104,-26.28053,-187.3633,2.738235,-4.07428,-22.07863,,,,,,,
0,-151.6769,-90.26488,-1.482727,-214.9574,2.664696,-180.7883,4.212494,10.02022,-0.2229614,-2.492737,-26.2794,-187.3782,2.738739,-4.061066,-22.08242,,,,,,,
0,-151.6729,-90.26392,-1.484863,-214.9561,2.672585,-180.7668,4.21492,10.01986,-0.2211914,-2.471771,-26.27874,-187.3987,2.739304,-4.042328,-22.07845,,,,,,,
0,-151.6686,-90.26279,-1.487183,-214.9546,2.680588,-180.7449,4.216949,10.01948,-0.2193298,-2.449738,-26.2784,-187.4201,2.740021,-4.022736,-22.07369,,,,,,,
0,-151.6646,-90.26175,-1.489471,-214.953,2.688568,-180.7233,4.218811,10.01909,-0.2174988,-2.427826,-26.27826,-187.4415,2.740814,-4.003296,-22.06905,,,,,,,
0,-151.6606,-90.26061,-1.49176,-214.9513,2.696487,-180.7018,4.220337,10.01872,-0.2156372,-2.406067,-26.27841,-187.4626,2.741882,-3.983978,-22.06452,,,,,,,
0,-151.6564,-90.25845,-1.493286,-214.9504,2.703331,-180.69,4.221603,10.01844,-0.2140808,-2.385803,-26.27959,-187.4776,2.743027,-3.968048,-22.06277,,,,,,,
0,-151.6522,-90.2559,-1.494659,-214.9496,2.710129,-180.6804,4.222565,10.01819,-0.2125244,-2.365204,-26.28083,-187.4916,2.744156,-3.952484,-22.06181,,,,,,,
0,-151.6396,-90.24738,-1.498718,-214.9469,2.728889,-180.6576,4.223785,10.01752,-0.2084961,-2.310211,-26.28341,-187.5259,2.74881,-3.910034,-22.06062,,,,,,,
0,-151.6345,-90.24123,-1.500519,-214.9462,2.734245,-180.6608,4.223633,10.01741,-0.2080688,-2.299408,-26.28494,-187.5243,2.750931,-3.899414,-22.06297,,,,,,,
0,-151.6306,-90.2361,-1.502014,-214.9457,2.738754,-180.6635,4.223038,10.01733,-0.2077332,-2.290405,-26.28595,-187.523,2.75293,-3.890625,-22.06488,,,,,,,
0,-151.626,-90.23071,-1.503601,-214.9452,2.743538,-180.6663,4.22229,10.01724,-0.2073364,-2.280884,-26.28677,-187.5216,2.755188,-3.881256,-22.06701,,,,,,,
0,-151.6221,-90.2243,-1.505707,-214.9439,2.747551,-180.6694,4.221191,10.01725,-0.2076721,-2.278442,-26.28726,-187.5171,2.757538,-3.873596,-22.06916,,,,,,,
0,-151.6183,-90.216,-1.508728,-214.9414,2.750771,-180.6735,4.21965,10.01744,-0.209137,-2.286926,-26.28762,-187.5073,2.760025,-3.868042,-22.07151,,,,,,,
0,-151.615,-90.20804,-1.511658,-214.939,2.753983,-180.6774,4.217941,10.01761,-0.2105408,-2.295166,-26.28767,-187.4978,2.762726,-3.86261,-22.07383,,,,,,,
0,-151.6108,-90.19827,-1.515198,-214.9362,2.757736,-180.6822,4.215515,10.01783,-0.2122192,-2.305084,-26.28748,-187.4862,2.7659,-3.856049,-22.07666,,,,,,,
0,-151.6046,-90.18007,-1.52243,-214.9262,2.763786,-180.6841,4.210129,10.01858,-0.2169495,-2.352356,-26.28361,-187.4655,2.772049,-3.848846,-22.07896,,,,,,,
0,-151.6018,-90.16947,-1.526794,-214.919,2.766998,-180.6831,4.206482,10.01917,-0.2201233,-2.38797,-26.28027,-187.4536,2.776077,-3.845978,-22.07948,,,,,,,
0,-151.5991,-90.15973,-1.530792,-214.9125,2.769928,-180.6823,4.202774,10.01967,-0.223053,-2.420654,-26.27695,-187.4426,2.779602,-3.843414,-22.08,,,,,,,
0,-151.597,-90.15095,-1.534729,-214.9067,2.772949,-180.6805,4.198715,10.02014,-0.2256165,-2.4505,-26.27341,-187.4331,2.783401,-3.84079,-22.08186,,,,,,,
0,-151.5958,-90.14461,-1.538605,-214.9026,2.776176,-180.676,4.194565,10.02046,-0.2272949,-2.473083,-26.26967,-187.4273,2.787048,-3.838196,-22.0871,,,,,,,
0,-151.5946,-90.13821,-1.542542,-214.8986,2.779457,-180.6716,4.190033,10.02082,-0.2289429,-2.49588,-26.2657,-187.4214,2.790985,-3.835541,-22.09238,,,,,,,
0,-151.5934,-90.1304,-1.547333,-214.8936,2.783516,-180.6661,4.183945,10.02123,-0.2310181,-2.523834,-26.26059,-187.4142,2.796112,-3.832306,-22.09895,,,,,,,
0,-151.592,-90.12383,-1.551788,-214.8896,2.787064,-180.6614,4.178421,10.02167,-0.2331543,-2.55304,-26.25617,-187.4095,2.800644,-3.828125,-22.10354,,,,,,,
0,-151.5912,-90.11806,-1.557281,-214.887,2.790848,-180.6571,4.172699,10.02248,-0.2367554,-2.601837,-26.25285,-187.4113,2.805038,-3.81839,-22.10371,,,,,,,
0,-151.5903,-90.11215,-1.562958,-214.8844,2.794815,-180.6526,4.166489,10.02328,-0.2404785,-2.652344,-26.24923,-187.4133,2.809799,-3.808319,-22.10384,,,,,,,
0,-151.5896,-90.10597,-1.568848,-214.8817,2.798843,-180.648,4.159637,10.02411,-0.2443237,-2.704559,-26.24529,-187.4152,2.814865,-3.797913,-22.104,,,,,,,
0,-151.5886,-90.09993,-1.574615,-214.879,2.802795,-180.6435,4.152466,10.02493,-0.2480774,-2.755829,-26.24122,-187.4171,2.820145,-3.787689,-22.10421,,,,,,,
0,-151.5871,-90.09389,-1.580872,-214.8775,2.806091,-180.6413,4.145569,10.02569,-0.2514648,-2.800476,-26.237,-187.423,2.82486,-3.768585,-22.09947,,,,,,,
0,-151.5845,-90.08517,-1.589935,-214.8753,2.810768,-180.6384,4.134933,10.02677,-0.2563477,-2.864746,-26.23067,-187.4317,2.831512,-3.740601,-22.09251,,,,,,,
0,-151.5826,-90.07883,-1.596466,-214.8737,2.814125,-180.6362,4.126785,10.02756,-0.2598572,-2.911255,-26.22589,-187.4379,2.83606,-3.720367,-22.08747,,,,,,,
0,-151.5807,-90.07233,-1.60321,-214.8721,2.817612,-180.634,4.117981,10.02838,-0.2634888,-2.959045,-26.22079,-187.4444,2.840698,-3.699585,-22.08234,,,,,,,
0,-151.5783,-90.0654,-1.60968,-214.8708,2.820442,-180.6371,4.108658,10.02876,-0.2651367,-2.979126,-26.21632,-187.4527,2.845032,-3.68277,-22.08478,,,,,,,
0,-151.5756,-90.05872,-1.615845,-214.8697,2.823151,-180.6402,4.09964,10.02911,-0.2666931,-2.99765,-26.21194,-187.4606,2.849152,-3.666718,-22.08733,,,,,,,
0,-151.573,-90.05165,-1.622406,-214.8685,2.825989,-180.6436,4.08931,10.02946,-0.2683411,-3.017365,-26.20711,-187.469,2.853271,-3.649689,-22.09008,,,,,,,
0,-151.5703,-90.0446,-1.628967,-214.8673,2.828835,-180.6469,4.078766,10.02986,-0.269989,-3.036957,-26.20214,-187.4774,2.857254,-3.632721,-22.09286,,,,,,,
0,-151.5671,-90.03652,-1.636566,-214.8658,2.831085,-180.6559,4.067078,10.03035,-0.2721863,-3.060699,-26.19724,-187.4842,2.861221,-3.613159,-22.09176,,,,,,,
0,-151.564,-90.02889,-1.643738,-214.8644,2.832901,-180.6661,4.055939,10.03083,-0.2743835,-3.083649,-26.19291,-187.4898,2.864716,-3.594574,-22.08935,,,,,,,
0,-151.5608,-90.02113,-1.651062,-214.863,2.834663,-180.6766,4.044189,10.03132,-0.2766113,-3.106903,-26.18828,-187.4955,2.868195,-3.575745,-22.08694,,,,,,,
0,-151.5576,-90.01351,-1.658295,-214.8616,2.83654,-180.6869,4.032059,10.03181,-0.2788086,-3.129852,-26.18358,-187.501,2.871384,-3.557129,-22.08457,,,,,,,
0,-151.5543,-90.00523,-1.665161,-214.8598,2.838005,-180.6989,4.019211,10.0323,-0.2810059,-3.153839,-26.17841,-187.5031,2.874603,-3.538879,-22.08095,,,,,,,
0,-151.5501,-89.99499,-1.672302,-214.8575,2.838997,-180.7147,4.004532,10.03288,-0.2834778,-3.181976,-26.1721,-187.5002,2.878006,-3.519135,-22.07514,,,,,,,
0,-151.5465,-89.98618,-1.678497,-214.8555,2.839867,-180.7282,3.992371,10.03338,-0.285614,-3.206116,-26.16648,-187.4978,2.881134,-3.502167,-22.07018,,,,,,,
0,-151.5358,-89.96162,-1.692871,-214.8493,2.840775,-180.7625,3.959976,10.03469,-0.290863,-3.273285,-26.14912,-187.4821,2.888458,-3.462219,-22.05537,,,,,,,
0,-151.5317,-89.95287,-1.696777,-214.8469,2.840408,-180.7731,3.949188,10.03511,-0.2924194,-3.296875,-26.14228,-187.4728,2.8909,-3.451233,-22.04974,,,,,,,
0,-151.5281,-89.94491,-1.700348,-214.8447,2.840141,-180.7827,3.93959,10.03553,-0.2938538,-3.318542,-26.13586,-187.4643,2.893051,-3.441193,-22.04461,,,,,,,
0,-151.5243,-89.9362,-1.704224,-214.8422,2.839676,-180.7927,3.929535,10.03605,-0.2956543,-3.347015,-26.12878,-187.4548,2.895294,-3.430176,-22.03907,,,,,,,
0,-151.5202,-89.92739,-1.708038,-214.8397,2.838562,-180.8,3.919327,10.03699,-0.298584,-3.396881,-26.12143,-187.4446,2.897247,-3.419006,-22.03355,,,,,,,
0,-151.5166,-89.91969,-1.711365,-214.8375,2.837509,-180.8063,3.910812,10.03781,-0.301178,-3.440552,-26.115,-187.4357,2.899078,-3.40921,-22.02884,,,,,,,
0,-151.5129,-89.91143,-1.714966,-214.8351,2.836479,-180.8132,3.901978,10.03871,-0.3039551,-3.487701,-26.10787,-187.426,2.900833,-3.398651,-22.02374,,,,,,,
0,-151.509,-89.90326,-1.718597,-214.8326,2.835388,-180.8188,3.893509,10.03953,-0.3066711,-3.530518,-26.10015,-187.4171,2.90239,-3.389709,-22.01869,,,,,,,
0,-151.5063,-89.89706,-1.721619,-214.8304,2.834358,-180.8188,3.886337,10.04003,-0.3086853,-3.54953,-26.09222,-187.4131,2.903809,-3.388184,-22.01472,,,,,,,
0,-151.5032,-89.89078,-1.724792,-214.8282,2.83329,-180.8187,3.879242,10.04053,-0.3107605,-3.569122,-26.08395,-187.4089,2.904892,-3.386658,-22.01067,,,,,,,
0,-151.5003,-89.88428,-1.727997,-214.8259,2.832207,-180.8187,3.87262,10.04106,-0.3128662,-3.58905,-26.07541,-187.4046,2.906219,-3.385071,-22.00656,,,,,,,
0,-151.4969,-89.87714,-1.731506,-214.8234,2.830956,-180.8182,3.865128,10.04159,-0.3151245,-3.610229,-26.06561,-187.3999,2.907303,-3.384705,-22.00213,,,,,,,
