Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
-11.09711,-0.02140581,-1.218846,7.385065,-1.006804,-3.402027,-3.431423,-0.000191245,0,7.524282,-1.859034,-43.93209,11.59034,0.5271472,-3.063883,-9.832634,-0.004828944,0.04845664,10.22985,-7.595444,0.2654082,3.044719,0.2343506,-0.9485323,-12.24241,-2.774027,16.47673,-2.548142,-2.006914,4.389237,2.169703,-3.607767,-3.471021,1.975759,-21.36442,-3.772526,-5.146432,2.430222,-0.2332305,21.89215,-2.682086,-7.552527,-4.448362,-3.243953,6.471946,4.323275,-2.292826,-1.194194,9.252066,-18.82567,1.82949
-11.08703,-0.02217762,-1.175531,7.354393,-1.008915,-3.369994,-3.365576,-0.000191245,0,7.48915,-1.830607,-43.93305,11.58732,0.5356508,-3.040665,-9.807765,-0.00505434,0.05233916,10.20288,-7.6095,0.1978235,3.067586,0.2471094,-0.9115012,-12.23775,-2.767477,16.48455,-2.576406,-1.991937,4.42379,2.225719,-3.625765,-3.458646,2.597064,-21.8955,-3.795192,-5.156359,2.428706,-0.2776587,21.88726,-2.690562,-7.54439,-4.457818,-3.260688,6.478837,4.234338,-2.178393,-1.213053,9.118652,-18.87556,1.776521
-11.07354,-0.02407642,-1.135566,7.317565,-1.014194,-3.334485,-3.291107,-0.000191245,0,7.452562,-1.796791,-43.94088,11.58114,0.545937,-3.037187,-9.781166,-0.005129472,0.05595291,10.17042,-7.61993,0.1557664,3.082674,0.2567127,-0.8798226,-12.23011,-2.761534,16.48668,-2.574659,-1.981495,4.445094,2.272537,-3.651392,-3.438605,3.103055,-22.30012,-3.8092,-5.140337,2.444825,-0.3363003,21.88736,-2.694469,-7.533535,-4.46686,-3.272075,6.485483,4.140187,-2.06672,-1.194357,9.030743,-18.90783,1.726578
-11.06774,-0.02424034,-1.120823,7.303877,-1.017097,-3.322309,-3.260387,-0.000177585,0,7.435903,-1.780166,-43.94587,11.57883,0.5510802,-3.034736,-9.76815,-0.005129472,0.05233916,10.15406,-7.623434,0.1398823,3.086355,0.2612957,-0.867504,-12.22808,-2.757026,16.48417,-2.554663,-1.979124,4.441112,2.280618,-3.662423,-3.429083,3.224704,-22.28539,-3.803593,-5.122888,2.453718,-0.3669084,21.88711,-2.697208,-7.527829,-4.471769,-3.277097,6.488564,4.094765,-2.017542,-1.161127,8.989092,-18.90614,1.701229
-11.05622,-0.02288113,-1.092532,7.290111,-1.022281,-3.299899,-3.223551,-0.000163925,0,7.412274,-1.755844,-43.95188,11.57622,0.5588324,-3.041051,-9.744168,-0.00506117,0.05233916,10.11939,-7.626507,0.1186941,3.089968,0.2696149,-0.8437192,-12.22435,-2.747006,16.47326,-2.521346,-1.976452,4.434165,2.302483,-3.677797,-3.427084,3.366216,-22.45181,-3.817416,-5.076824,2.473164,-0.4370072,21.88937,-2.705315,-7.517003,-4.479471,-3.283722,6.499198,4.021072,-1.953154,-1.111003,8.983801,-18.85974,1.671755
-11.04368,-0.02010125,-1.067529,7.289842,-1.027855,-3.287833,-3.21321,-0.000184415,0,7.39725,-1.736931,-43.95177,11.57439,0.5648293,-3.061326,-9.722878,-0.004890415,0.04845664,10.08693,-7.630086,0.1170339,3.093451,0.2817521,-0.8240075,-12.22473,-2.740313,16.46538,-2.486167,-1.977046,4.412876,2.305541,-3.685222,-3.428798,3.460513,-22.25423,-3.789461,-5.032715,2.484229,-0.5116726,21.889,-2.71918,-7.508122,-4.489648,-3.290452,6.511506,3.925257,-1.886286,-1.035899,8.983385,-18.51422,1.630869
-11.03696,-0.01862593,-1.056288,7.290515,-1.030956,-3.282708,-3.21065,-0.000170755,0,7.391597,-1.727314,-43.95225,11.57367,0.5675477,-3.076699,-9.7144,-0.004808453,0.04845664,10.07415,-7.631726,0.1219466,3.095033,0.2885413,-0.8173313,-12.22798,-2.739377,16.46212,-2.468073,-1.979618,4.395664,2.295075,-3.684771,-3.425884,3.398918,-22.1319,-3.786152,-5.013955,2.486715,-0.5485832,21.88509,-2.724918,-7.504671,-4.496884,-3.292415,6.519552,3.880906,-1.861124,-1.009688,9.062974,-18.22934,1.628227
-11.02471,-0.01414532,-1.035143,7.296782,-1.035668,-3.275365,-3.215646,-0.000177585,0,7.386127,-1.714207,-43.95251,11.57268,0.5718439,-3.097498,-9.698946,-0.004603548,0.05233916,10.05082,-7.636104,0.1251145,3.095285,0.3069692,-0.8047857,-12.233,-2.733339,16.45291,-2.432606,-1.985245,4.353706,2.255506,-3.669888,-3.411739,3.334015,-22.15414,-3.812129,-4.972009,2.47804,-0.6230683,21.87911,-2.732854,-7.496142,-4.513319,-3.298,6.532298,3.801327,-1.817513,-0.9881397,9.291025,-17.74772,1.645205
-11.0117,-0.01025894,-1.015293,7.299014,-1.03993,-3.260447,-3.217167,-0.000177585,0,7.378525,-1.702917,-43.95964,11.57067,0.5756893,-3.119289,-9.686248,-0.004419133,0.04423466,10.03068,-7.643009,0.1297215,3.089018,0.3283272,-0.7878303,-12.22884,-2.725642,16.43684,-2.399636,-1.995079,4.323421,2.202027,-3.64392,-3.416384,3.181985,-22.04539,-3.816185,-4.89669,2.442933,-0.6982958,21.87656,-2.732875,-7.483829,-4.533152,-3.303753,6.542836,3.745909,-1.774661,-0.9839723,9.182261,-17.59459,1.569725
-11.00573,-0.009104642,-1.005221,7.300197,-1.042642,-3.250103,-3.217593,-0.000177585,0,7.37435,-1.697206,-43.96457,11.57067,0.5779843,-3.132879,-9.680848,-0.00435083,0.04845664,10.02103,-7.645598,0.1356209,3.08534,0.3394399,-0.7758168,-12.22331,-2.723811,16.43213,-2.389009,-1.999684,4.314924,2.176728,-3.63782,-3.426113,3.081276,-21.82505,-3.80524,-4.85563,2.411931,-0.7370135,21.87827,-2.730108,-7.47916,-4.546614,-3.304879,6.550172,3.727306,-1.759894,-0.9763861,9.492601,-17.5147,1.644372
-10.99415,-0.006638944,-0.9841712,7.306644,-1.046808,-3.224644,-3.227193,-0.000177585,0,7.37105,-1.687043,-43.97964,11.56877,0.5819185,-3.152874,-9.666357,-0.004214227,0.04423466,9.997569,-7.647906,0.1384764,3.07937,0.3626626,-0.7558876,-12.21288,-2.721639,16.42552,-2.383677,-1.999195,4.297835,2.130195,-3.642424,-3.46221,3.131816,-21.58543,-3.746432,-4.787125,2.345221,-0.8016186,21.88322,-2.73142,-7.470707,-4.570547,-3.302805,6.585375,3.70211,-1.755263,-0.9512104,9.465872,-17.46697,1.622809
-10.98394,-0.004528415,-0.9634743,7.313676,-1.048946,-3.202957,-3.237429,-0.000191245,0,7.366896,-1.679585,-43.99171,11.56603,0.5838583,-3.169718,-9.649461,-0.004043472,0.04845664,9.972437,-7.645352,0.1384764,3.07498,0.3846011,-0.7388696,-12.20253,-2.720683,16.42185,-2.395472,-1.99753,4.276156,2.101148,-3.660558,-3.48981,3.006219,-21.42583,-3.719154,-4.74103,2.279186,-0.8552368,21.88119,-2.725191,-7.46469,-4.583002,-3.293842,6.631165,3.694963,-1.779128,-0.9320924,9.873008,-17.42941,1.700884
-10.98007,-0.003176038,-0.9532654,7.3203,-1.049144,-3.193898,-3.246728,-0.000184415,0,7.366549,-1.677624,-43.9949,11.56565,0.5834143,-3.181862,-9.640717,-0.003982001,0.03956468,9.958801,-7.642237,0.1412742,3.072878,0.3945322,-0.7300779,-12.19519,-2.720464,16.42019,-2.404687,-1.999684,4.265972,2.089378,-3.67083,-3.503529,3.02983,-21.4469,-3.709085,-4.71879,2.248485,-0.8787099,21.8796,-2.72183,-7.462929,-4.585138,-3.288131,6.649162,3.697453,-1.795937,-0.9272513,9.874641,-17.43188,1.701804
-10.97139,-0.001741698,-0.9318824,7.326648,-1.049151,-3.175457,-3.253836,-0.000163925,0,7.361486,-1.671846,-44.00182,11.56385,0.5819868,-3.211869,-9.623102,-0.003811246,0.03426402,9.933294,-7.635407,0.1532334,3.06899,0.4113003,-0.7127182,-12.18245,-2.719788,16.41879,-2.422447,-2.010129,4.262352,2.070937,-3.689873,-3.548451,2.938249,-21.30329,-3.677274,-4.695276,2.192327,-0.9215358,21.87855,-2.711462,-7.461193,-4.586291,-3.279248,6.671257,3.714834,-1.833592,-0.9249271,10.25983,-17.46981,1.781691
-10.96516,-0.002581812,-0.9119305,7.330022,-1.050545,-3.158767,-3.250284,-0.000170755,0,7.351272,-1.663513,-44.00958,11.56776,0.5824512,-3.237429,-9.612309,-0.003633661,0.03956468,9.908359,-7.627962,0.1607126,3.064458,0.423301,-0.6954879,-12.16983,-2.719501,16.41645,-2.440639,-2.025067,4.281429,2.060421,-3.703745,-3.60462,2.763642,-20.99956,-3.63254,-4.706277,2.163469,-0.9591998,21.87773,-2.701955,-7.459641,-4.579624,-3.276381,6.680519,3.742667,-1.864457,-0.9425307,10.19383,-17.47521,1.77608
-10.96194,-0.003073585,-0.902006,7.330478,-1.050811,-3.147156,-3.246547,-0.000184415,0,7.34497,-1.660877,-44.01561,11.56984,0.5828542,-3.244798,-9.607748,-0.003544868,0.03426402,9.895092,-7.623277,0.1619255,3.062093,0.4284236,-0.6884183,-12.1656,-2.718709,16.41638,-2.447686,-2.032207,4.292999,2.057854,-3.705302,-3.622177,2.697911,-20.88039,-3.615901,-4.71609,2.154611,-0.9753835,21.87652,-2.699229,-7.458088,-4.573889,-3.278591,6.683757,3.758642,-1.875317,-0.9644893,10.16332,-17.48564,1.75223
-10.95571,-0.005006529,-0.8800449,7.328014,-1.050872,-3.119101,-3.233495,-0.000177585,0,7.329674,-1.654559,-44.03217,11.57459,0.5829976,-3.266387,-9.60046,-0.003421925,0.03956468,9.874382,-7.61687,0.1631294,3.058447,0.4352265,-0.6731851,-12.15953,-2.719091,16.4161,-2.459174,-2.045932,4.31918,2.064785,-3.699394,-3.625689,2.536285,-20.5804,-3.580968,-4.739418,2.142077,-1.000929,21.87582,-2.693171,-7.457273,-4.557543,-3.288786,6.676544,3.789512,-1.879286,-1.0151,10.58057,-17.65677,1.872939
-10.94953,-0.007800076,-0.858206,7.321639,-1.050545,-3.099962,-3.211991,-0.000184415,0,7.311154,-1.645181,-44.04161,11.57959,0.5820687,-3.295565,-9.593905,-0.003387774,0.03426402,9.856503,-7.611003,0.174713,3.055245,0.439106,-0.6578966,-12.15338,-2.721223,16.41592,-2.46172,-2.050518,4.343529,2.087598,-3.708123,-3.599619,2.317395,-20.1771,-3.536347,-4.764647,2.135629,-1.018372,21.87694,-2.686928,-7.455299,-4.535356,-3.306597,6.653745,3.81105,-1.864642,-1.056659,10.55396,-17.72446,1.877948
-10.94582,-0.009261737,-0.8492672,7.318128,-1.050251,-3.093641,-3.200818,-0.000191245,0,7.301298,-1.640263,-44.04387,11.58264,0.5815018,-3.307425,-9.592492,-0.003319472,0.02797646,9.848879,-7.607772,0.1780411,3.053771,0.4405677,-0.6513204,-12.15086,-2.72194,16.41603,-2.457662,-2.048322,4.354498,2.091625,-3.715295,-3.595102,2.203537,-19.9666,-3.515133,-4.778031,2.135438,-1.023738,21.87793,-2.685166,-7.452009,-4.524329,-3.316056,6.63807,3.81998,-1.855721,-1.066429,10.54089,-17.76323,1.88076
-10.93907,-0.01409068,-0.8336869,7.30514,-1.05105,-3.073197,-3.16533,-0.000198076,0,7.274081,-1.629547,-44.05941,11.59272,0.5830181,-3.321543,-9.597101,-0.003292151,0.02797646,9.836013,-7.604815,0.1791368,3.050628,0.4430197,-0.6431577,-12.14903,-2.724132,16.41304,-2.439276,-2.035959,4.357408,2.10905,-3.753469,-3.587796,2.061275,-19.79276,-3.497208,-4.805341,2.13843,-1.025075,21.87966,-2.682427,-7.445924,-4.503065,-3.334778,6.60844,3.839053,-1.839992,-1.066795,10.50686,-17.80511,1.88284
-10.92975,-0.0193431,-0.8209146,7.283164,-1.05258,-3.053322,-3.117532,-0.000184415,0,7.241967,-1.615067,-44.07643,11.59901,0.5857434,-3.334896,-9.600849,-0.003217019,0.02797646,9.827434,-7.603981,0.1813082,3.046004,0.4424528,-0.6394964,-12.15231,-2.726646,16.4074,-2.407778,-2.030569,4.325634,2.122187,-3.778611,-3.615793,2.107008,-19.85932,-3.489922,-4.827914,2.14886,-1.02125,21.87894,-2.682509,-7.439438,-4.480608,-3.347611,6.584296,3.855849,-1.830211,-1.064592,10.47578,-17.88984,1.889066
-10.92326,-0.02170634,-0.8158936,7.273028,-1.053454,-3.04594,-3.099141,-0.000191245,0,7.229088,-1.608045,-44.08319,11.59994,0.5869796,-3.342577,-9.602488,-0.00323751,0.02797646,9.822089,-7.60293,0.1866263,3.042596,0.4411414,-0.6376578,-12.15518,-2.728046,16.40295,-2.389664,-2.031821,4.299092,2.120434,-3.778645,-3.632864,2.041335,-19.99376,-3.514521,-4.834158,2.161359,-1.02259,21.87875,-2.682782,-7.436035,-4.468526,-3.352987,6.573955,3.862648,-1.825894,-1.070641,10.46031,-17.92649,1.891344
-10.91066,-0.02703389,-0.8067285,7.250009,-1.055913,-3.032671,-3.056782,-0.000184415,0,7.200835,-1.592909,-44.09725,11.60402,0.5899781,-3.361326,-9.610632,-0.003176038,0.02797646,9.814459,-7.603797,0.199792,3.035123,0.43746,-0.6305605,-12.15781,-2.729364,16.39284,-2.354763,-2.038265,4.238638,2.098911,-3.761904,-3.647333,1.334569,-20.42446,-3.662709,-4.825885,2.212633,-1.052205,21.8782,-2.682973,-7.426873,-4.445102,-3.362724,6.54647,3.873835,-1.817868,-1.080284,10.43722,-17.99477,1.896717
-10.89952,-0.0304763,-0.798439,7.233618,-1.05773,-3.018502,-3.025821,-0.000184415,0,7.178487,-1.583101,-44.11201,11.60753,0.5921023,-3.380609,-9.615868,-0.003107736,0.02797646,9.806502,-7.603579,0.2148914,3.030282,0.4326447,-0.6224399,-12.16296,-2.728312,16.38464,-2.330702,-2.039417,4.172447,2.063648,-3.737609,-3.609505,1.003662,-20.29841,-3.68068,-4.783113,2.297601,-1.134014,21.87453,-2.683192,-7.420741,-4.429609,-3.36703,6.517339,3.886553,-1.815341,-1.091457,10.4267,-18.0572,1.90372
-10.89468,-0.03184234,-0.7952467,7.228056,-1.058932,-3.014218,-3.014478,-0.000157094,0,7.169298,-1.578026,-44.1171,11.60935,0.5934478,-3.387725,-9.617646,-0.003066755,0.02797646,9.802611,-7.602916,0.220287,3.029313,0.4297282,-0.6180231,-12.16604,-2.728763,16.38189,-2.329022,-2.039417,4.157434,2.050709,-3.726866,-3.591778,0.8561515,-20.24224,-3.687855,-4.75139,2.335501,-1.189597,21.87226,-2.682502,-7.42,-4.426026,-3.367262,6.505898,3.889373,-1.814412,-1.091457,10.44163,-18.12316,1.912029
-10.88598,-0.03465638,-0.7863387,7.219827,-1.061234,-3.003483,-2.997546,-0.000163925,0,7.154315,-1.569461,-44.12743,11.61335,0.5954354,-3.405938,-9.6211,-0.003025774,0.03426402,9.794504,-7.601174,0.2315465,3.030282,0.4212861,-0.6090934,-12.17395,-2.731973,16.38087,-2.336657,-2.03692,4.150303,2.027772,-3.717918,-3.563868,0.6167554,-20.13327,-3.693956,-4.684082,2.381619,-1.294373,21.86529,-2.680098,-7.421561,-4.427928,-3.362316,6.495018,3.910512,-1.824289,-1.106945,10.44227,-18.19043,1.922136
-10.87527,-0.03871351,-0.7735435,7.201843,-1.062654,-2.986161,-2.969134,-0.000191245,0,7.134956,-1.560166,-44.13969,11.6134,0.5970473,-3.421309,-9.623225,-0.002957472,0.02797646,9.786853,-7.599098,0.2373883,3.029119,0.4129191,-0.6019843,-12.18515,-2.73349,16.38063,-2.344266,-2.023907,4.149777,2.006523,-3.73332,-3.54652,0.4270431,-20.00884,-3.688333,-4.615412,2.404848,-1.375582,21.85518,-2.680528,-7.419075,-4.430184,-3.360278,6.516677,3.927451,-1.841392,-1.13246,10.46322,-18.25504,1.936742
-10.87064,-0.03985415,-0.7679582,7.196393,-1.062026,-2.976706,-2.961278,-0.000170755,0,7.128437,-1.557037,-44.14716,11.61218,0.5966853,-3.426741,-9.621284,-0.002943811,0.02797646,9.781044,-7.598087,0.2390311,3.027568,0.4094835,-0.6045791,-12.19422,-2.733066,16.38212,-2.352185,-2.016254,4.131479,2.002325,-3.745177,-3.535959,0.4410186,-20.00992,-3.685199,-4.585394,2.414608,-1.401792,21.84528,-2.682475,-7.417752,-4.430405,-3.360511,6.53298,3.93348,-1.851774,-1.142952,10.46023,-18.26841,1.941284
-10.86734,-0.04275015,-0.7615615,7.186517,-1.060585,-2.96854,-2.935917,-0.000177585,0,7.110499,-1.549142,-44.15594,11.6159,0.5961047,-3.434503,-9.619874,-0.002930151,0.02797646,9.774067,-7.595532,0.2446942,3.022326,0.4042653,-0.6029587,-12.19631,-2.727855,16.38341,-2.372154,-2.007986,4.101105,2.003107,-3.760566,-3.52359,0.2859903,-19.89448,-3.676901,-4.537255,2.436691,-1.441572,21.84103,-2.686819,-7.413651,-4.437119,-3.360161,6.539572,3.949478,-1.87475,-1.145688,10.51968,-18.30987,1.961642
-10.86269,-0.0452705,-0.758472,7.171542,-1.059506,-2.961674,-2.905151,-0.000198076,0,7.090358,-1.541048,-44.16858,11.61603,0.5963438,-3.439744,-9.61687,-0.00288917,0.02797646,9.767083,-7.592001,0.2502292,3.016426,0.3966701,-0.5941319,-12.18204,-2.717671,16.38111,-2.386221,-2.011297,4.116385,1.999097,-3.764671,-3.54525,0.09691329,-19.75136,-3.666502,-4.499105,2.468143,-1.471666,21.85141,-2.690282,-7.411904,-4.447084,-3.351177,6.529265,3.961953,-1.906258,-1.129692,10.6064,-18.34659,1.986625
-10.86124,-0.04704634,-0.7569224,7.160208,-1.059581,-2.957242,-2.880656,-0.000177585,0,7.075901,-1.534675,-44.17627,11.61679,0.5976142,-3.438092,-9.615193,-0.00287551,0.02797646,9.763037,-7.591073,0.2470816,3.012659,0.3939312,-0.5954478,-12.18292,-2.714659,16.38119,-2.387861,-2.011102,4.126404,1.992036,-3.772327,-3.562659,0.05934703,-19.72868,-3.661425,-4.482357,2.476593,-1.474323,21.84986,-2.693635,-7.411004,-4.448494,-3.351527,6.53574,3.959382,-1.918559,-1.127091,10.43143,-18.25786,1.93472
-10.86183,-0.05068,-0.7522548,7.14633,-1.059595,-2.942111,-2.842553,-0.000157094,0,7.053882,-1.524567,-44.19534,11.62342,0.5997453,-3.435358,-9.614436,-0.002820868,0.02797646,9.754675,-7.588757,0.2446942,3.012399,0.3907073,-0.5990517,-12.18733,-2.718197,16.39414,-2.399391,-2.00506,4.135645,1.982779,-3.797394,-3.578671,0,-19.71742,-3.655591,-4.468351,2.469045,-1.46567,21.84439,-2.702733,-7.421058,-4.459663,-3.364529,6.551299,3.951015,-1.925847,-1.13746,10.55202,-18.23172,1.954346
-10.86656,-0.04717612,-0.7519946,7.17548,-1.054636,-2.935116,-2.881539,-0.000184415,0,7.062109,-1.535911,-44.2077,11.62861,0.5947114,-3.437352,-9.603818,-0.002725245,0.02797646,9.742655,-7.581011,0.249446,3.01701,0.3884192,-0.6065179,-12.18918,-2.724317,16.40546,-2.415488,-2.008084,4.127606,1.986329,-3.806676,-3.55391,0,-19.70698,-3.650392,-4.490564,2.446294,-1.434496,21.84089,-2.709024,-7.435375,-4.475053,-3.378118,6.544619,3.938157,-1.920041,-1.136428,10.61576,-18.19578,1.961044
-10.86751,-0.04509291,-0.7538139,7.192247,-1.051596,-2.934049,-2.907643,-0.000191245,0,7.069355,-1.542236,-44.21284,11.6301,0.5911392,-3.44037,-9.599314,-0.002704755,0,9.737225,-7.575677,0.2564087,3.020641,0.3900653,-0.6132555,-12.19118,-2.72543,16.4094,-2.421801,-2.010713,4.123003,1.99066,-3.805153,-3.543316,-0.01978234,-19.69006,-3.647333,-4.51718,2.428781,-1.410143,21.83959,-2.715034,-7.439966,-4.483405,-3.386337,6.536498,3.929446,-1.915807,-1.126222,10.63895,-18.17494,1.961942
-10.86658,-0.04415717,-0.758472,7.209793,-1.047061,-2.937516,-2.933649,-0.000177585,0,7.073156,-1.55102,-44.21893,11.63281,0.5859414,-3.448044,-9.595586,-0.002656944,0.02797646,9.72777,-7.564824,0.2741124,3.027438,0.3914723,-0.6221254,-12.18811,-2.732793,16.4142,-2.424547,-2.015865,4.137906,1.996746,-3.812905,-3.567712,-0.02797646,-19.68034,-3.644111,-4.589323,2.397827,-1.356529,21.84043,-2.722561,-7.446161,-4.501064,-3.401164,6.518555,3.911964,-1.894244,-1.125353,10.66553,-18.14211,1.957448
-10.86437,-0.04401374,-0.7597608,7.228681,-1.042307,-2.934049,-2.965439,-0.000163925,0,7.078396,-1.559817,-44.22878,11.63435,0.5807232,-3.451336,-9.591693,-0.002670604,0.02797646,9.719135,-7.554155,0.2811602,3.032865,0.3898262,-0.6327289,-12.18741,-2.743994,16.41845,-2.41257,-2.015089,4.164442,1.990365,-3.833512,-3.633618,-0.04423466,-19.65073,-3.637443,-4.672106,2.376544,-1.294222,21.84048,-2.726857,-7.453272,-4.522034,-3.410017,6.512961,3.902593,-1.86333,-1.145176,10.66603,-18.08825,1.942493
-10.86341,-0.04440989,-0.7595032,7.239068,-1.040627,-2.928907,-2.983538,-0.000177585,0,7.08341,-1.564373,-44.2357,11.63621,0.578558,-3.454001,-9.59157,-0.002663774,0,9.715271,-7.548234,0.2859903,3.033962,0.3883304,-0.6385778,-12.18897,-2.748933,16.41753,-2.404036,-2.012756,4.167378,1.984456,-3.844611,-3.659714,-0.04423466,-19.64196,-3.635343,-4.712226,2.365513,-1.26145,21.83895,-2.727978,-7.454484,-4.529478,-3.409271,6.513357,3.895209,-1.852518,-1.14995,10.65573,-18.06349,1.933506
-10.86015,-0.04620623,-0.758472,7.254283,-1.038701,-2.917724,-3.012399,-0.000170755,0,7.091576,-1.57162,-44.2489,11.63857,0.5754093,-3.463058,-9.592348,-0.002636453,0.02797646,9.708854,-7.53975,0.2987072,3.033381,0.3877157,-0.649214,-12.18871,-2.752628,16.41394,-2.385483,-2.011492,4.14811,1.972884,-3.855075,-3.692365,-0.1083524,-19.67373,-3.646582,-4.778687,2.345398,-1.204635,21.83619,-2.733203,-7.456378,-4.533238,-3.403178,6.508098,3.876766,-1.844042,-1.130731,10.63676,-18.00822,1.917753
-10.85475,-0.0480777,-0.7587299,7.268792,-1.037335,-2.90468,-3.04594,-0.000184415,0,7.10219,-1.578703,-44.26479,11.63792,0.5729026,-3.471641,-9.593455,-0.002609132,0,9.703303,-7.532504,0.3134116,3.025627,0.3883236,-0.659382,-12.19181,-2.751432,16.4024,-2.363226,-2.020036,4.112826,1.971792,-3.841435,-3.714096,-0.1988102,-19.77716,-3.679403,-4.829537,2.322333,-1.150801,21.83221,-2.735648,-7.45214,-4.529132,-3.394018,6.508706,3.8752,-1.845824,-1.120299,10.63538,-17.95486,1.909674
-10.85056,-0.0493891,-0.7589878,7.272327,-1.037035,-2.897459,-3.058703,-0.000177585,0,7.105587,-1.581237,-44.27467,11.63594,0.5721377,-3.476432,-9.594378,-0.002602302,0.02797646,9.701399,-7.529212,0.3202056,3.021159,0.3889725,-0.6635236,-12.19419,-2.747847,16.39618,-2.353682,-2.024681,4.099357,1.978827,-3.829803,-3.751968,-0.2594432,-19.84723,-3.706973,-4.852401,2.308105,-1.127612,21.82918,-2.73659,-7.448453,-4.524719,-3.391017,6.513979,3.879796,-1.843434,-1.133497,10.64453,-17.94829,1.908546
-10.84239,-0.05298861,-0.7574393,7.274242,-1.036345,-2.884459,-3.07549,-0.000177585,0,7.109037,-1.585833,-44.29082,11.63301,0.5705667,-3.486835,-9.598946,-0.002554491,0.01978234,9.699981,-7.523003,0.3333784,3.020058,0.3889793,-0.6696879,-12.19694,-2.74799,16.39368,-2.339168,-2.032014,4.083531,1.978728,-3.794539,-3.883075,-0.392669,-20.05652,-3.785687,-4.906403,2.279262,-1.087505,21.82675,-2.737062,-7.447557,-4.519997,-3.388129,6.525672,3.889978,-1.823292,-1.175864,10.65523,-17.99567,1.910084
-10.83712,-0.05587778,-0.7595032,7.278098,-1.033961,-2.880588,-3.090855,-0.000177585,0,7.111134,-1.591953,-44.30132,11.6322,0.5673565,-3.496088,-9.603798,-0.002506679,0.02797646,9.699656,-7.516534,0.3494264,3.022973,0.3894437,-0.6749268,-12.19948,-2.753379,16.39192,-2.323047,-2.035094,4.063785,1.947122,-3.71565,-3.990959,-0.4467493,-20.14579,-3.841704,-4.978782,2.246518,-1.053692,21.8221,-2.736331,-7.448637,-4.513406,-3.390786,6.524374,3.891689,-1.795547,-1.196976,10.67193,-18.04636,1.913053
-10.83502,-0.05694329,-0.760533,7.281089,-1.032144,-2.880588,-3.099836,-0.000191245,0,7.112678,-1.59545,-44.30435,11.631,0.5656353,-3.495584,-9.603941,-0.002486189,0.02797646,9.69996,-7.513051,0.3533245,3.024592,0.3891842,-0.675796,-12.19864,-2.757218,16.38994,-2.319,-2.033458,4.05703,1.920506,-3.676759,-3.998313,-0.4247459,-20.10619,-3.843488,-5.013212,2.230296,-1.040046,21.82216,-2.734036,-7.447426,-4.50902,-3.390036,6.519102,3.890833,-1.786368,-1.196158,10.66577,-18.03694,1.909674
-10.83176,-0.06020812,-0.7638705,7.280497,-1.029829,-2.883033,-3.103623,-0.000184415,0,7.108899,-1.597725,-44.31081,11.62897,0.5637365,-3.496424,-9.604392,-0.002458868,0.02797646,9.697933,-7.504527,0.3609945,3.023167,0.3882621,-0.6783969,-12.1998,-2.762122,16.38252,-2.313423,-2.019648,4.040583,1.839198,-3.651877,-3.951609,-0.2741124,-19.70661,-3.762859,-5.059621,2.201083,-1.019332,21.82302,-2.726775,-7.441917,-4.494967,-3.381767,6.504683,3.885494,-1.780166,-1.186467,10.68476,-18.08821,1.915915
-10.8284,-0.0645248,-0.7651502,7.265309,-1.028217,-2.875623,-3.079497,-0.000170755,0,7.094507,-1.592698,-44.32386,11.62549,0.5635179,-3.498999,-9.602406,-0.002458868,0.02797646,9.695946,-7.4984,0.3669084,3.012789,0.3865067,-0.6783969,-12.20226,-2.764143,16.36785,-2.311899,-2.011881,4.023098,1.784873,-3.688596,-3.922462,0.7391344,-19.16154,-3.555342,-5.064653,2.177287,-1.006971,21.82481,-2.718122,-7.427586,-4.474702,-3.374581,6.488687,3.879745,-1.776286,-1.184651,10.69605,-18.12022,1.919691
